field_id,field_name,field_type,field_label,required,validation_rules,max_length,options,table_name,table_row,field_context,page_number,coordinates,help_text
widget_1_form1[0].page1[0].p1[0].appl[0].start[0].respondents[0].respondant[0].textfield[1],form1[0].page1[0].p1[0].appl[0].start[0].respondents[0].respondant[0].textfield[1],text,"Respondent. 2. Full legal name & address for service — street & number, municipality, postal code, telephone & fax numbers and e-mail address (if any).",False,,,,,,Page 1,1,"{'x0': 147.60000610351562, 'y0': 325.6159973144531, 'x1': 363.6000061035156, 'y1': 350.1180114746094}",
widget_1_form1[0].page1[0].p1[0].appl[0].start[0].respondents[0].respondantLawyer[0].textfield[0],form1[0].page1[0].p1[0].appl[0].start[0].respondents[0].respondantLawyer[0].textfield[0],text,"Respondent. 1. Lawyer’s name & address — street & number, municipality, postal code, telephone & fax numbers and e-mail address (if any).",False,,,,,,Page 1,1,"{'x0': 378.0, 'y0': 299.6960144042969, 'x1': 594.0, 'y1': 324.197998046875}",
widget_1_form1[0].page1[0].p1[0].appl[0].start[0].respondents[0].respondantLawyer[0].textfield[1],form1[0].page1[0].p1[0].appl[0].start[0].respondents[0].respondantLawyer[0].textfield[1],text,"Respondent. 2. Lawyer’s name & address — street & number, municipality, postal code, telephone & fax numbers and e-mail address (if any).",False,,,,,,Page 1,1,"{'x0': 378.0, 'y0': 325.6159973144531, 'x1': 594.0, 'y1': 350.1180114746094}",
widget_1_form1[0].page1[0].p1[0].line1[0].application[0],form1[0].page1[0].p1[0].line1[0].application[0],text,The court considered an application of (name),False,,,,,,Page 1,1,"{'x0': 19.417999267578125, 'y0': 357.3349914550781, 'x1': 594.0, 'y1': 390.3219909667969}",
widget_1_form1[0].page1[0].p1[0].onDate[0].textfield[0],form1[0].page1[0].p1[0].onDate[0].textfield[0],text,date,False,,,,,,Page 1,1,"{'x0': 60.10100173950195, 'y0': 393.4429931640625, 'x1': 593.3309936523438, 'y1': 408.8169860839844}",
widget_1_form1[0].page1[0].p1[0].line2[0].specify[0],form1[0].page1[0].p1[0].line2[0].specify[0],text,The following persons were in court (Give names of parties and lawyers in court. This paragraph may be struck out if the divorce is uncontested.),False,,,,,,Page 1,1,"{'x0': 19.417999267578125, 'y0': 436.9490051269531, 'x1': 594.0, 'y1': 470.4419860839844}",
widget_1_form1[0].page1[0].p1[0].names[0].textfield[0],form1[0].page1[0].p1[0].names[0].textfield[0],text,name or names,False,,,,,,Page 1,1,"{'x0': 19.417999267578125, 'y0': 487.34600830078125, 'x1': 593.6710205078125, 'y1': 502.7200012207031}",
widget_1_form1[0].page1[0].p1[0].orders[0].textfield[0],form1[0].page1[0].p1[0].orders[0].textfield[0],text,full legal names of spouses,False,,,,,,Page 1,1,"{'x0': 235.6699981689453, 'y0': 524.4970092773438, 'x1': 592.9819946289062, 'y1': 539.8709716796875}",
widget_1_form1[0].page1[0].p1[0].orders[0].textfield[1],form1[0].page1[0].p1[0].orders[0].textfield[1],text,place,False,,,,,,Page 1,1,"{'x0': 241.51800537109375, 'y0': 544.5350341796875, 'x1': 592.7550048828125, 'y1': 559.9089965820312}",
widget_1_form1[0].page1[0].p1[0].orders[0].textfield[2],form1[0].page1[0].p1[0].orders[0].textfield[2],text,date,False,,,,,,Page 1,1,"{'x0': 161.41099548339844, 'y0': 562.8159790039062, 'x1': 592.7559814453125, 'y1': 578.1900024414062}",
widget_1_form1[0].page1[0].p1[0].textfield[0],form1[0].page1[0].p1[0].textfield[0],text,Add further paragraphs where the court orders other relief.,False,,,,,,Page 1,1,"{'x0': 19.417999267578125, 'y0': 610.8829956054688, 'x1': 593.2030029296875, 'y1': 762.530029296875}",
widget_2_form1[0].page1[0].p2[0].#subform[0].courtFileNumber[0],form1[0].page1[0].p2[0].#subform[0].courtFileNumber[0],text,Court File Number,False,,,,,,Page 2,2,"{'x0': 434.4949951171875, 'y0': 29.49798583984375, 'x1': 590.822998046875, 'y1': 43.9630126953125}",
widget_2_form1[0].page1[0].p2[0].textfield[0],form1[0].page1[0].p2[0].textfield[0],text,Add further paragraphs where the court orders other relief.,False,,,,,,Page 2,2,"{'x0': 19.417999267578125, 'y0': 51.0980224609375, 'x1': 593.2030029296875, 'y1': 661.0540161132812}",
widget_2_form1[0].page1[0].p2[0].dateofSignature[0],form1[0].page1[0].p2[0].dateofSignature[0],text,Date of signature,False,,,,,,Page 2,2,"{'x0': 19.417999267578125, 'y0': 678.9299926757812, 'x1': 293.8030090332031, 'y1': 701.5}",
widget_2_form1[0].page1[0].p2[0].judgeSignature[0],form1[0].page1[0].p2[0].judgeSignature[0],text,Signature of judge or clerk of the court,False,,,,,,Page 2,2,"{'x0': 310.85101318359375, 'y0': 678.9299926757812, 'x1': 585.2360229492188, 'y1': 701.5}",
widget_2_form1[0].page1[0].navigationBtns[0].saveForm[0],form1[0].page1[0].navigationBtns[0].saveForm[0],text,Save Form,False,,,,,,Page 2,2,"{'x0': 18.555999755859375, 'y0': 750.9970092773438, 'x1': 88.97100067138672, 'y1': 766.5759887695312}",
widget_2_form1[0].page1[0].navigationBtns[0].Print[0],form1[0].page1[0].navigationBtns[0].Print[0],text,Print Form,False,,,,,,Page 2,2,"{'x0': 99.16400146484375, 'y0': 750.9970092773438, 'x1': 163.96400451660156, 'y1': 766.5759887695312}",
widget_2_form1[0].page1[0].navigationBtns[0].Reset[0],form1[0].page1[0].navigationBtns[0].Reset[0],text,Clear Form,False,,,,,,Page 2,2,"{'x0': 528.6530151367188, 'y0': 750.9970092773438, 'x1': 593.4530029296875, 'y1': 766.5759887695312}",
